northpre,eastpre
2023.77059,112.7926833
2024.786413,113.1677427
2025.80391,113.5403733
2026.823062,113.9105677
2027.843852,114.2783185
2028.866261,114.6436181
2029.890272,115.0064593
2030.915868,115.3668347
2031.943031,115.7247371
2032.971745,116.0801594
2034.001993,116.4330944
2035.033757,116.7835351
2036.067022,117.1314747
2037.101771,117.4769061
2038.137987,117.8198228
2039.175655,118.1602178
2040.214759,118.4980847
2041.255283,118.8334168
2042.297211,119.1662078
2043.340528,119.4964513
2044.385219,119.8241409
2045.431267,120.1492705
2046.478658,120.4718339
2047.527378,120.7918252
2046.866206,120.3748668
2047.871894,120.6701365
2048.879726,120.9627503
2049.889667,121.2527192
2050.901681,121.5400528
2051.915733,121.8247594
2052.931791,122.106846
2053.949821,122.3863186
2054.969794,122.6631821
2055.991677,122.9374407
2057.01544,123.2090975
2058.041056,123.4781548
2059.068493,123.7446143
2060.097726,124.008477
2061.128726,124.2697434
2062.161466,124.5284133
2063.19592,124.784486
2064.232062,125.0379604
2065.269867,125.2888351
2066.30931,125.5371082
2067.350366,125.7827774
2068.393012,126.0258402
2069.437223,126.2662938
2070.482977,126.5041353
2071.53025,126.7393613
2072.57902,126.9719684
2073.629264,127.201953
2074.680961,127.4293113
2075.734089,127.6540395
2076.788627,127.8761335
2077.844554,128.0955894
2078.901848,128.3124028
2079.96049,128.5265695
2081.020459,128.7380854
2082.081735,128.9469459
2083.144298,129.1531469
2084.208129,129.3566838
2085.273209,129.5575523
2086.339517,129.7557481
2087.407036,129.9512666
2088.475747,130.1441036
2089.545632,130.3342547
2090.616671,130.5217155
2091.688847,130.7064817
2092.762142,130.8885491
2093.836538,131.0679133
2094.912017,131.2445702
2095.988563,131.4185157
2097.066158,131.5897456
2098.144785,131.7582559
2099.224427,131.9240425
2100.305068,132.0871015
2101.38669,132.2474291
2102.469277,132.4050213
2103.552813,132.5598743
2104.637282,132.7119846
2105.722668,132.8613483
2106.808955,133.007962
2107.896128,133.1518221
2108.984169,133.292925
2108.26634,132.9724238
2109.307883,133.0957507
2110.351087,133.2160944
2111.395919,133.3334724
2112.442345,133.4479002
2113.490333,133.5593923
2114.539851,133.6679615
2115.590869,133.7736195
2116.643357,133.8763768
2117.697284,133.9762427
2118.752622,134.0732257
2119.809342,134.1673332
2120.867416,134.258572
2121.926818,134.3469479
2122.98752,134.4324661
2124.049496,134.5151311
2125.112719,134.5949469
2126.177165,134.6719169
2127.242808,134.746044
2128.309623,134.8173307
2129.377586,134.8857789
2130.446673,134.9513904
2131.516861,135.0141664
2132.588125,135.0741079
2133.660442,135.1312157
2134.733791,135.1854903
2135.808149,135.2369319
2136.883493,135.2855405
2137.959801,135.331316
2139.037053,135.3742581
2140.115226,135.4143663
2141.1943,135.4516401
2142.274254,135.4860788
2143.355067,135.5176815
2144.436719,135.5464474
2145.519189,135.5723756
2146.602458,135.595465
2147.686506,135.6157145
2148.771314,135.6331231
2149.856863,135.6476897
2150.943132,135.659413
2152.030104,135.6682919
2153.11776,135.6743253
2154.206081,135.6775117
2155.295049,135.6778502
2156.384647,135.6753395
2157.474855,135.6699784
2158.565656,135.6617658
2159.657033,135.6507004
2160.748968,135.6367812
2161.841444,135.620007
2162.934444,135.6003768
2164.027951,135.5778894
2165.121948,135.552544
2166.216419,135.5243394
2167.311347,135.4932748
2168.406716,135.4593492
2169.502509,135.4225617
2170.598711,135.3829114
2171.695306,135.3403977
2170.933632,135.1343613
2171.981374,135.081396
2173.03025,135.0251953
2174.080229,134.9657829
2175.13128,134.9031811
2176.183375,134.8374103
2177.236485,134.7684893
2178.29058,134.6964356
2179.345634,134.6212653
2180.401618,134.5429935
2181.458506,134.4616338
2182.51627,134.3771991
2183.574884,134.2897012
2184.634323,134.1991511
2185.69456,134.1055588
2186.75557,134.0089338
2187.817329,133.9092847
2188.879812,133.8066196
2189.942995,133.7009458
2191.006853,133.5922704
2192.071364,133.4805998
2193.136503,133.36594
2194.202247,133.2482964
2195.268574,133.1276744
2196.335462,133.0040787
2197.402887,132.8775138
2198.470828,132.747984
2199.539264,132.6154932
2200.608171,132.4800452
2201.67753,132.3416434
2202.747319,132.2002911
2203.817518,132.0559915
2204.888105,131.9087475
2205.959061,131.758562
2207.030365,131.6054375
2208.101997,131.4493768
2209.173938,131.2903821
2210.246167,131.128456
2211.318666,130.9636006
2212.391416,130.7958181
2213.464397,130.6251108
2214.537591,130.4514806
2215.61098,130.2749296
2216.684544,130.0954598
2217.758265,129.9130731
2218.832127,129.7277716
2219.90611,129.5395569
2220.980197,129.3484311
2222.054371,129.154396
2223.128615,128.9574535
2224.20291,128.7576053
2225.277241,128.5548533
2226.35159,128.3491994
2227.425941,128.1406454
2228.500277,127.9291932
2229.574582,127.7148445
2230.64884,127.4976013
2231.723034,127.2774654
2232.797149,127.0544387
2233.871169,126.8285231
2233.082226,126.7295312
2234.106214,126.5009671
2235.130772,126.2690226
2236.155876,126.0337266
2237.181499,125.7951057
2238.207616,125.5531852
2239.234201,125.3079886
2240.261229,125.0595378
2241.288675,124.8078537
2242.316514,124.5529555
2243.344723,124.2948614
2244.373277,124.0335886
2245.402152,123.7691532
2246.431324,123.5015703
2247.46077,123.2308543
2248.490467,122.9570186
2249.520391,122.680076
2250.550519,122.4000386
2251.58083,122.1169178
2252.6113,121.8307246
2253.641907,121.5414692
2254.67263,121.2491615
2255.703446,120.9538108
2256.734334,120.6554261
2257.765273,120.3540161
2258.79624,120.0495888
2259.827216,119.7421521
2260.85818,119.4317137
2261.889111,119.1182808
2262.919988,118.8018605
2263.950791,118.4824596
2264.981501,118.1600847
2266.012097,117.8347421
2267.042561,117.506438
2268.072872,117.1751785
2269.103011,116.8409696
2270.13296,116.5038168
2271.162699,116.1637259
2272.19221,115.8207023
2273.221474,115.4747515
2274.250474,115.1258787
2275.27919,114.7740891
2276.307605,114.4193879
2277.335702,114.0617801
2278.363462,113.7012707
2279.390868,113.3378646
2280.417904,112.9715668
2281.444551,112.6023819
2282.470793,112.2303149
2283.496614,111.8553704
2284.521996,111.4775531
2285.546923,111.0968678
2286.571379,110.713319
2287.595349,110.3269114
2288.618815,109.9376496
2289.641762,109.5455381
2290.664175,109.1505815
2291.686037,108.7527843
2292.707335,108.3521511
2293.728051,107.9486865
2292.933748,107.9841531
2293.9047,107.5865022
2294.875646,107.1854231
2295.846565,106.7809486
2296.817435,106.3731094
2297.788236,105.9619348
2298.758946,105.547452
2299.729545,105.1296872
2300.700011,104.7086647
2301.670324,104.2844079
2302.640462,103.8569389
2303.610405,103.4262786
2304.580132,102.9924468
2305.549621,102.5554626
2306.518853,102.1153439
2307.487806,101.6721081
2308.45646,101.2257716
2309.424794,100.7763501
2310.392788,100.3238588
2311.360422,99.86831218
2312.327675,99.40972409
2313.294528,98.94810797
2314.260961,98.48347673
2315.226953,98.01584283
2316.192485,97.54521833
2317.157539,97.07161487
2318.122093,96.59504375
2319.08613,96.11551595
2320.049629,95.6330421
2321.012573,95.14763259
2321.974942,94.65929752
2322.936719,94.16804673
2323.897883,93.67388987
2324.858418,93.17683634
2325.818304,92.67689536
2326.777525,92.17407596
2327.736062,91.66838702
2328.693898,91.15983724
2329.651015,90.64843518
2330.607396,90.13418927
2331.563023,89.6171078
2332.51788,89.09719895
2333.471951,88.57447081
2334.425217,88.04893132
2335.377664,87.52058838
2336.329274,86.98944976
2337.280031,86.45552318
2338.229919,85.91881625
2339.178923,85.37933652
2340.127027,84.8370915
2341.074215,84.2920886
2342.020471,83.74433519
2342.965781,83.19383859
2343.91013,82.64060604
2344.853502,82.08464477
2345.795883,81.52596194
2346.737258,80.96456467
2347.677612,80.40046005
2348.616931,79.83365513
2349.555202,79.26415691
2348.778162,79.43275181
2349.668355,78.87735783
2350.557964,78.3185858
2351.446975,77.75647148
2352.335371,77.19104877
2353.223137,76.62234987
2354.110257,76.05040539
2354.996715,75.47524444
2355.882494,74.89689476
2356.767577,74.31538281
2357.651947,73.73073388
2358.535588,73.14297213
2359.418481,72.5521207
2360.300609,71.95820176
2361.181956,71.36123663
2362.062504,70.76124575
2362.942234,70.15824884
2363.82113,69.55226487
2364.699175,68.94331216
2365.576349,68.3314084
2366.452637,67.71657072
2367.32802,67.09881568
2368.202481,66.47815938
2369.076002,65.85461742
2369.948567,65.22820497
2370.820158,64.59893682
2371.690758,63.96682736
2372.56035,63.33189061
2373.428916,62.6941403
2374.29644,62.05358982
2375.162906,61.41025229
2376.028295,60.76414054
2376.892593,60.11526718
2377.755783,59.46364454
2378.617847,58.80928478
2379.478771,58.15219981
2380.338537,57.49240137
2381.197131,56.829901
2382.054536,56.16471009
2382.910736,55.49683984
2383.765717,54.82630132
2384.619463,54.15310546
2385.471958,53.47726303
2386.323188,52.7987847
2387.173137,52.117681
2388.021792,51.43396236
2388.869136,50.74763908
2389.715156,50.05872139
2390.559837,49.36721939
2391.403166,48.67314311
2392.245127,47.97650249
2393.085708,47.27730738
2393.924894,46.57556755
2394.762671,45.87129269
2395.599027,45.16449243
2396.433947,44.45517633
2397.267419,43.74335386
2398.099429,43.02903446
2398.929965,42.31222747
2399.759013,41.59294222
2401.427556,45.64508549
2402.340769,45.13621079
2403.256693,44.62944122
2404.175292,44.12477657
2405.09653,43.62221748
2406.020374,43.12176542
2406.94679,42.6234226
2407.875745,42.12719188
2408.807209,41.63307676
2409.74115,41.14108132
2410.677539,40.65121013
2411.616346,40.16346826
2412.557544,39.6778612
2413.501105,39.19439482
2414.447002,38.71307534
2415.395208,38.23390933
2416.345698,37.7569036
2417.298447,37.28206526
2418.253428,36.8094016
2419.21062,36.33892014
2420.169996,35.87062859
2421.131535,35.40453479
2422.095213,34.94064671
2423.061008,34.47897246
2424.028897,34.01952023
2424.998859,33.56229831
2425.970872,33.10731502
2426.944915,32.65457877
2427.920967,32.20409798
2428.899009,31.75588112
2429.879019,31.30993666
2430.860977,30.86627308
2431.844865,30.42489887
2432.830662,29.98582248
2433.81835,29.54905237
2434.807909,29.11459695
2435.799322,28.6824646
2436.792569,28.25266368
2437.787632,27.82520248
2438.784493,27.40008925
2439.783135,26.9773322
2440.78354,26.55693944
2441.785691,26.13891907
2442.78957,25.72327908
2443.79516,25.31002741
2444.802444,24.89917194
2445.811406,24.49072046
2446.822029,24.08468068
2447.834297,23.68106025
2448.848193,23.27986672
2449.863702,22.88110758
2450.880808,22.48479021
2451.899494,22.09092195
2452.919745,21.69951
2453.941547,21.31056152
2454.964882,20.92408357
2455.989737,20.54008313
2457.016095,20.15856707
2458.043943,19.7795422
2459.073265,19.40301523
2458.414078,19.80563287
2459.401329,19.45484517
2460.390875,19.10658616
2461.382679,18.76084711
2462.376705,18.41762064
2463.372919,18.07690058
2464.371287,17.73868188
2465.371777,17.40296056
2466.374356,17.06973357
2467.378993,16.73899873
2468.385659,16.4107547
2469.394324,16.08500084
2470.404959,15.76173719
2471.417536,15.44096442
2472.432027,15.12268374
2473.448406,14.80689689
2474.466647,14.49360606
2475.486723,14.18281385
2476.508609,13.87452326
2477.53228,13.56873761
2478.557713,13.26546054
2479.584882,12.96469597
2480.613765,12.66644805
2481.644339,12.37072115
2482.67658,12.07751985
2483.710466,11.78684888
2484.745975,11.49871312
2485.783086,11.21311758
2486.821776,10.93006739
2487.862026,10.64956775
2488.903813,10.37162397
2489.947117,10.09624137
2490.991919,9.823425377
2492.038197,9.553181416
2493.085932,9.285514951
2494.135106,9.020431463
2495.185697,8.757936436
2496.237687,8.498035354
2497.291058,8.24073369
2498.34579,7.9860369
2499.401866,7.733950419
2500.459266,7.484479649
2501.517973,7.237629961
2502.577969,6.993406685
2503.639236,6.751815107
2504.701756,6.512860467
2505.765513,6.276547953
2506.830489,6.042882699
2507.896667,5.811869783
2508.96403,5.583514222
2510.032561,5.357820972
2511.102245,5.134794928
2512.173064,4.914440915
2513.245002,4.696763696
2514.318044,4.481767965
2515.392173,4.269458345
2516.467373,4.059839391
2517.543629,3.852915589
2518.620925,3.648691351
2519.699246,3.447171019
2518.999913,3.804960137
2520.032791,3.623707157
2521.067497,3.4453378
2522.103995,3.269836765
2523.142251,3.097190299
2524.182233,2.927386071
2525.223908,2.760413071
2526.267245,2.596261502
2527.312213,2.434922687
2528.358782,2.27638898
2529.406923,2.120653685
2530.456606,1.967710977
2531.507804,1.817555835
2532.560489,1.670183971
2533.614634,1.525591773
2534.670211,1.383776246
2535.727195,1.244734959
2536.785561,1.108465997
2537.845282,0.974967917
2538.906335,0.844239702
2539.968693,0.716280725
2541.032335,0.591090711
2542.097234,0.468669708
2543.163369,0.349018048
2544.230716,0.232136327
2545.299253,0.118025373
2546.368956,0.006686222
2547.439804,-0.1018799
2548.511775,-0.207671605
2549.584848,-0.310687356
2550.659,-0.41092549
2551.734212,-0.508384227
2552.810462,-0.603061695
2553.887729,-0.694955935
2554.965994,-0.784064918
2556.045237,-0.870386557
2557.125437,-0.953918716
2558.206575,-1.034659221
2559.288631,-1.112605868
2560.371587,-1.187756432
2561.455423,-1.260108675
2562.54012,-1.329660353
2563.625661,-1.39640922
2564.712026,-1.460353037
2565.799197,-1.521489575
2566.887157,-1.579816621
2567.975887,-1.635331982
2569.06537,-1.688033487
2570.155589,-1.737918994
2571.246525,-1.78498639
2572.338162,-1.829233597
2573.430482,-1.870658571
2574.52347,-1.909259307
2575.617107,-1.945033839
2576.711379,-1.977980244
2577.806267,-2.008096642
2578.901756,-2.035381198
2579.997831,-2.059832122
2581.094474,-2.081447673
2582.19167,-2.100226155
2581.442453,-1.860116324
2582.49145,-1.866202637
2583.541761,-1.869126657
2584.593355,-1.868910238
2585.646201,-1.865573493
2586.700268,-1.859134921
2587.755526,-1.849611534
2588.811946,-1.837018964
2589.869498,-1.82137157
2590.928155,-1.802682536
2591.987889,-1.780963957
2593.048673,-1.75622693
2594.110478,-1.728481627
2595.173279,-1.697737368
2596.23705,-1.664002689
2597.301765,-1.627285407
2598.367398,-1.587592673
2599.433925,-1.54493103
2600.50132,-1.499306462
2601.569561,-1.450724437
2602.638621,-1.399189957
2603.708479,-1.34470759
2604.779109,-1.287281511
2605.850491,-1.226915537
2606.9226,-1.163613155
2607.995414,-1.097377556
2609.06891,-1.028211656
2610.143068,-0.956118128
2611.217865,-0.881099418
2612.293279,-0.803157773
2613.36929,-0.722295256
2614.445877,-0.638513766
2615.523018,-0.551815056
2616.600693,-0.462200744
2617.678882,-0.369672335
2618.757565,-0.274231226
2619.836722,-0.175878724
2620.916333,-0.074616054
2621.99638,0.029555628
2623.076841,0.13663523
2624.1577,0.246621711
2625.238936,0.359514073
2626.320531,0.475311359
2627.402467,0.594012638
2628.484725,0.715617008
2629.567287,0.840123583
2630.650136,0.96753149
2631.733253,1.097839869
2632.816621,1.23104786
2633.900223,1.367154607
2634.984041,1.50615925
2636.068058,1.648060923
2637.152258,1.792858754
2638.236623,1.940551855
2639.321138,2.091139327
2640.405784,2.244620256
2641.490548,2.400993708
2642.575411,2.56025873
2643.660358,2.72241435
2644.745374,2.88745957
2643.963033,3.033638596
2644.998237,3.20420857
2646.034202,3.378120914
2647.0709,3.555348465
2648.108304,3.735865903
2649.146387,3.91964962
2650.185122,4.106677588
2651.224483,4.296929251
2652.264444,4.490385406
2653.304979,4.687028109
2654.346063,4.886840581
2655.38767,5.089807116
2656.429777,5.295913004
2657.472358,5.505144454
2658.515389,5.717488526
2659.558846,5.932933065
2660.602706,6.151466637
2661.646944,6.373078481
2662.691538,6.59775845
2663.736464,6.825496967
2664.7817,7.056284979
2665.827223,7.290113914
2666.873011,7.526975647
2667.919042,7.76686246
2668.965294,8.009767013
2670.011745,8.255682308
2671.058374,8.504601668
2672.10516,8.756518706
2673.152082,9.011427301
2674.199118,9.269321578
2675.24625,9.530195886
2676.293455,9.794044777
2677.340715,10.06086299
2678.388008,10.33064544
2679.435317,10.6033872
2680.482619,10.87908347
2681.529898,11.15772958
2682.577133,11.43932101
2683.624305,11.7238533
2684.671396,12.01132212
2685.718388,12.3017232
2686.765261,12.59505238
2687.811997,12.89130555
2688.858579,13.19047865
2689.904989,13.49256772
2690.951209,13.7975688
2691.997221,14.105478
2693.043009,14.41629149
2694.088554,14.73000542
2695.133841,15.04661603
2696.178852,15.36611954
2697.22357,15.68851222
2698.267979,16.01379035
2699.312063,16.34195022
2700.355806,16.67298816
2701.399191,17.00690047
2702.442203,17.3436835
2703.484826,17.68333357
2704.527044,18.02584703
2705.568842,18.37122022
2704.773739,18.38080828
2705.765523,18.72318296
2706.757494,19.06898055
2707.749628,19.41816961
2708.741904,19.77072053
2709.734298,20.12660549
2710.726788,20.48579827
2711.719352,20.84827415
2712.711968,21.21400981
2713.704612,21.58298322
2714.697263,21.95517355
2715.689898,22.33056108
2716.682496,22.70912711
2717.675035,23.0908539
2718.667493,23.47572461
2719.659849,23.86372319
2720.65208,24.25483436
2721.644166,24.64904355
2722.636086,25.04633684
2723.627818,25.4467009
2724.619341,25.85012297
2725.610635,26.25659081
2726.601679,26.66609263
2727.592452,27.07861713
2728.582935,27.49415337
2729.573107,27.91269082
2730.562949,28.33421929
2731.55244,28.75872892
2732.54156,29.18621014
2733.530291,29.61665367
2734.518613,30.05005047
2735.506507,30.48639175
2736.493954,30.92566895
2737.480936,31.36787369
2738.467433,31.81299778
2739.453427,32.26103321
2740.4389,32.71197215
2741.423834,33.16580688
2742.408211,33.62252984
2743.392013,34.0821336
2744.375223,34.54461083
2745.357823,35.00995433
2746.339796,35.47815698
2747.321125,35.94921176
2748.301792,36.42311174
2749.281782,36.89985006
2750.261078,37.37941995
2751.239663,37.8618147
2752.217521,38.34702764
2753.194635,38.83505219
2754.170991,39.32588182
2755.146571,39.81951003
2756.121362,40.31593038
2757.095346,40.81513647
2758.068509,41.31712194
2759.040835,41.82188048
2760.01231,42.32940579
2760.982918,42.83969161
2761.952645,43.35273172
2762.921477,43.86851992
2762.136136,43.7440324
2763.056172,44.24844641
2763.975815,44.75626591
2764.895048,45.26745606
2765.813855,45.78198388
2766.732217,46.29981811
2767.650116,46.82092912
2768.567535,47.34528875
2769.484456,47.87287025
2770.40086,48.40364813
2771.316729,48.93759813
2772.232045,49.47469708
2773.146789,50.01492284
2774.060942,50.55825426
2774.974485,51.10467105
2775.887402,51.65415376
2776.799671,52.20668372
2777.711276,52.76224296
2778.622197,53.32081418
2779.532417,53.88238071
2780.441915,54.44692644
2781.350675,55.01443581
2782.258678,55.58489374
2783.165905,56.15828562
2784.072339,56.73459729
2784.97796,57.31381496
2785.882753,57.89592523
2786.786698,58.48091504
2787.689777,59.06877167
2788.591974,59.65948269
2789.493271,60.25303595
2790.393649,60.84941956
2791.293093,61.44862188
2792.191585,62.05063151
2793.089108,62.65543724
2793.985646,63.26302809
2794.881181,63.87339324
2795.775696,64.48652205
2796.669177,65.10240405
2797.561606,65.72102893
2798.452967,66.34238651
2799.343245,66.96646675
2800.232423,67.59325975
2801.120486,68.2227557
2802.007419,68.85494494
2802.893205,69.48981787
2803.777831,70.12736504
2804.66128,70.76757706
2805.543538,71.41044464
2806.42459,72.05595857
2807.304422,72.70410973
2808.183019,73.35488906
2809.060366,74.00828758
2809.936451,74.66429638
2810.811257,75.32290661
2811.684772,75.9841095
2812.556982,76.6478963
2813.427874,77.31425836
2814.297433,77.98318704
2815.165647,78.6546738
2814.939697,77.44134007
2815.822818,77.99866309
2816.708796,78.55396079
2817.597598,79.10723187
2818.489187,79.6584744
2819.383532,80.20768582
2820.2806,80.75486299
2821.180358,81.30000226
2822.082777,81.84309949
2822.987825,82.38415011
2823.895474,82.92314911
2824.805694,83.46009113
2825.718458,83.99497046
2826.633737,84.52778107
2827.551504,85.05851664
2828.471734,85.58717059
2829.3944,86.11373611
2830.319476,86.63820616
2831.246938,87.16057354
2832.17676,87.68083082
2833.10892,88.19897048
2834.043393,88.7149848
2834.980155,89.22886599
2835.919185,89.74060611
2836.860459,90.25019716
2837.803955,90.75763104
2838.749651,91.26289959
2839.697527,91.7659946
2840.64756,92.2669078
2841.599731,92.7656309
2842.554017,93.26215556
2843.5104,93.75647346
2844.468859,94.24857623
2845.429374,94.73845553
2846.391927,95.226103
2847.356497,95.71151031
2848.323065,96.19466913
2849.291614,96.67557117
2850.262125,97.15420815
2851.234579,97.63057183
2852.208958,98.10465402
2853.185245,98.57644654
2854.163421,99.04594129
2855.14347,99.51313019
2856.125375,99.97800521
2857.109117,100.4405584
2858.09468,100.9007819
2859.082048,101.3586677
2860.071204,101.8142082
2861.062132,102.2673955
2862.054816,102.7182221
2863.049238,103.1666803
2864.045385,103.6127625
2865.043239,104.0564615
2866.042786,104.4977696
2867.04401,104.9366797
2868.046895,105.3731844
2869.051427,105.8072767
2870.05759,106.2389493
2871.06537,106.6681953
2870.357133,106.3846889
2871.322727,106.7898421
2872.290767,107.1925886
2873.261216,107.5929354
2874.234038,107.9908887
2875.209197,108.3864532
2876.186659,108.7796325
2877.166391,109.1704293
2878.148359,109.5588453
2879.132533,109.9448814
2880.118882,110.3285377
2881.107376,110.7098136
2882.097986,111.0887076
2883.090685,111.4652181
2884.085443,111.8393425
2885.082235,112.2110779
2886.081033,112.580421
2887.081812,112.9473679
2888.084547,113.3119146
2889.089212,113.6740565
2890.095783,114.0337888
2891.104236,114.3911066
2892.114549,114.7460046
2893.126697,115.0984774
2894.140658,115.4485191
2895.15641,115.7961241
2896.173931,116.1412864
2897.193199,116.4839998
2898.214192,116.8242583
2899.236891,117.1620556
2900.261274,117.4973854
2901.28732,117.8302412
2902.31501,118.1606166
2903.344324,118.4885053
2904.375242,118.8139007
2905.407745,119.1367963
2906.441814,119.4571858
2907.47743,119.7750625
2908.514573,120.0904202
2909.553227,120.4032522
2910.593371,120.7135524
2911.634989,121.0213142
2912.678063,121.3265314
2913.722574,121.6291977
2914.768506,121.9293069
2915.815841,122.2268528
2916.864561,122.5218294
2917.914651,122.8142305
2918.966092,123.1040502
2920.018869,123.3912825
2921.072965,123.6759217
2922.128364,123.9579619
2923.185049,124.2373975
2924.243005,124.5142227
2925.302215,124.788432
2926.362664,125.06002
2927.424336,125.3289812
2928.487216,125.5953103
2929.551288,125.8590021
2930.616537,126.1200512
2929.932578,125.7410643
2930.953487,125.9797506
2931.976388,126.2156556
2933.001243,126.4487931
2934.028018,126.6791752
2935.056679,126.9068125
2936.087194,127.1317146
2937.119529,127.3538897
2938.153654,127.5733449
2939.189538,127.7900864
2940.227152,128.0041196
2941.266465,128.2154486
2942.307451,128.4240772
2943.350079,128.6300081
2944.394324,128.8332438
2945.440158,129.0337857
2946.487555,129.2316349
2947.536488,129.4267921
2948.586934,129.6192574
2949.638866,129.8090305
2950.69226,129.9961107
2951.747092,130.180497
2952.803338,130.3621882
2953.860975,130.5411827
2954.919979,130.7174787
2955.980328,130.891074
2957.042,131.0619666
2958.104972,131.2301539
2959.169222,131.3956335
2960.23473,131.5584026
2961.301474,131.7184584
2962.369432,131.875798
2963.438585,132.0304184
2964.508912,132.1823165
2965.580392,132.3314892
2966.653006,132.4779333
2967.726734,132.6216457
2968.801556,132.762623
2969.877454,132.9008619
2970.954407,133.0363593
2972.032398,133.1691118
2973.111407,133.2991162
2974.191416,133.4263692
2975.272407,133.5508675
2976.354361,133.6726079
2977.437262,133.7915873
2978.52109,133.9078023
2979.605829,134.0212499
2980.691461,134.131927
2981.777968,134.2398305
2982.865335,134.3449573
2983.953543,134.4473045
2985.042577,134.5468692
2986.132418,134.6436484
2987.223052,134.7376393
2988.314462,134.8288391
2989.406632,134.9172451
2990.499545,135.0028546
2991.593185,135.0856649
2992.687538,135.1656736
2991.952131,134.8899997
2992.999052,134.9549376
2994.047463,135.0168014
2995.097332,135.0756106
2996.148627,135.1313829
2997.201315,135.1841346
2998.255367,135.2338804
2999.310751,135.2806338
3000.367439,135.3244072
3001.425402,135.3652116
3002.48461,135.4030573
3003.545036,135.4379533
3004.606653,135.469908
3005.669433,135.4989289
3006.73335,135.5250228
3007.798378,135.5481958
3008.864491,135.5684533
3009.931664,135.5858002
3010.999872,135.6002408
3012.069091,135.6117792
3013.139295,135.6204186
3014.210462,135.6261623
3015.282567,135.6290128
3016.355588,135.6289725
3017.429501,135.6260434
3018.504284,135.6202275
3019.579914,135.6115261
3020.65637,135.5999406
3021.733629,135.5854721
3022.81167,135.5681216
3023.890471,135.5478897
3024.970012,135.5247772
3026.050272,135.4987846
3027.13123,135.4699121
3028.212866,135.4381602
3029.29516,135.4035289
3030.378091,135.3660185
3031.461641,135.3256289
3032.545788,135.2823603
3033.630516,135.2362124
3034.715803,135.1871853
3035.801632,135.1352789
3036.887983,135.0804929
3037.974839,135.0228273
3039.06218,134.9622819
3040.149989,134.8988565
3041.238248,134.8325509
3042.326938,134.7633651
3043.416043,134.6912987
3044.505545,134.6163517
3045.595427,134.5385239
3046.685671,134.4578152
3047.776261,134.3742256
3048.867179,134.2877548
3049.95841,134.1984029
3051.049937,134.1061699
3052.141742,134.0110557
3053.233812,133.9130603
3054.326128,133.8121839
3055.418675,133.7084265
3054.645895,133.5283833
3055.689037,133.4164713
3056.733128,133.3012643
3057.778138,133.1827881
3058.824039,133.0610662
3059.870802,132.9361209
3060.9184,132.8079727
3061.966805,132.6766406
3063.01599,132.5421425
3064.065929,132.4044947
3065.116595,132.2637128
3066.167962,132.1198108
3067.220005,131.9728023
3068.272698,131.8226995
3069.326017,131.6695141
3070.379936,131.5132569
3071.434431,131.3539379
3072.489479,131.1915666
3073.545054,131.0261518
3074.601135,130.8577019
3075.657697,130.6862245
3076.714718,130.511727
3077.772175,130.3342163
3078.830045,130.1536988
3079.888306,129.9701806
3080.946937,129.7836676
3082.005914,129.5941651
3083.065218,129.4016784
3084.124827,129.2062124
3085.184719,129.0077718
3086.244873,128.8063611
3087.30527,128.6019847
3088.365889,128.3946465
3089.426709,128.1843507
3090.48771,127.9711009
3091.548874,127.754901
3092.610179,127.5357544
3093.671608,127.3136646
3094.73314,127.088635
3095.794757,126.8606689
3096.85644,126.6297695
3097.91817,126.3959398
3098.979929,126.1591831
3100.041699,125.9195023
3101.103461,125.6769004
3102.165198,125.4313803
3103.226893,125.1829449
3104.288527,124.9315972
3105.350083,124.6773399
3106.411544,124.4201758
3107.472893,124.1601079
3108.534113,123.8971388
3109.595188,123.6312714
3110.656101,123.3625084
3111.716835,123.0908526
3112.777375,122.8163068
3113.837704,122.5388737
3114.897806,122.2585562
3115.957666,121.9753569
3117.017268,121.6892787
3116.22409,121.6354776
3117.233593,121.349586
3118.243475,121.0602872
3119.253712,120.7676112
3120.264279,120.4715865
3121.275154,120.1722394
3122.286311,119.869595
3123.297726,119.5636766
3124.309377,119.2545064
3125.32124,118.9421049
3126.333291,118.6264919
3127.345506,118.3076857
3128.357864,117.9857039
3129.370342,117.6605627
3130.382916,117.332278
3131.395564,117.0008645
3132.408264,116.6663361
3133.420993,116.3287064
3134.43373,115.987988
3135.446454,115.644193
3136.459141,115.2973329
3137.471772,114.9474189
3138.484324,114.5944616
3139.496777,114.2384711
3140.509109,113.8794571
3141.521301,113.517429
3142.533331,113.152396
3143.54518,112.7843667
3144.556826,112.4133496
3145.568251,112.0393529
3146.579434,111.6623844
3147.590356,111.282452
3148.600997,110.899563
3149.611339,110.5137248
3150.621362,110.1249445
3151.631047,109.7332291
3152.640375,109.3385854
3153.649329,108.94102
3154.65789,108.5405396
3155.666039,108.1371504
3156.673759,107.7308589
3157.681032,107.3216713
3158.68784,106.9095936
3159.694166,106.4946319
3160.699992,106.0767923
3161.705302,105.6560806
3162.710079,105.2325026
3163.714305,104.8060641
3164.717965,104.3767709
3165.721041,103.9446286
3166.723517,103.5096428
3167.725378,103.0718191
3168.726607,102.6311632
3169.727188,102.1876804
3170.727107,101.7413763
3171.726346,101.2922564
3172.724892,100.840326
3173.722728,100.3855906
3174.71984,99.92805558
3175.716212,99.46772629
