time, stepNumber, cgShipMotion.ned.north [REAL OUTPUT], cgShipMotion.ned.east [REAL OUTPUT], cgShipMotion.ned.down [REAL OUTPUT], cgShipMotion.angularDisplacement.yaw [REAL OUTPUT], cgShipMotion.angularDisplacement.pitch [REAL OUTPUT], cgShipMotion.angularDisplacement.roll [REAL OUTPUT], cgShipMotion.linearVelocity.surge [REAL OUTPUT], cgShipMotion.linearVelocity.sway [REAL OUTPUT], cgShipMotion.angularVelocity.yaw [REAL OUTPUT]
644.00000000, 644, 1188.0342278052342, 121.50705602962486, -1.0240650365701913, 13.619910692154148, 0.0031336998788002494, 0.09676753271880258, 2.0896403845038884, 0.07777089538917993, -0.320993352851637
645.00000000, 645, 1190.0483216534476, 122.06937389016342, -1.0240743440530475, 13.298769464320243, 0.0030829876724249583, 0.08889044891398173, 2.0897033237994065, 0.07780650619114159, -0.32120466557020494
646.00000000, 646, 1192.0655905895749, 122.62043669840692, -1.0240982453205725, 12.977739155179938, 0.0029637168070404955, 0.06749436302246822, 2.089766965083478, 0.07782684308697166, -0.32082105995644933
647.00000000, 647, 1194.085973163043, 123.16021968153017, -1.0241129507934843, 12.657241139506299, 0.002893504645032192, 0.053915709863151716, 2.0898305560065205, 0.07782665205974004, -0.3202213143256474
648.00000000, 648, 1196.1094032557455, 123.68870955745048, -1.0241050786317307, 12.33718677121099, 0.0029351762418560437, 0.0605602236999727, 2.089891567058098, 0.07781935935882613, -0.3199667634256203
649.00000000, 649, 1198.135811740017, 124.2058990499976, -1.0240836881774813, 12.01709451921521, 0.0030403726339695947, 0.07970544865701693, 2.089948285955354, 0.07782308753350685, -0.32025367459229265
650.00000000, 650, 1200.1651307483762, 124.71177647313434, -1.0240700896346075, 11.696573229523027, 0.0031037620040265173, 0.09225556642257458, 2.090001448321571, 0.0778432015617774, -0.3207513513668858
651.00000000, 651, 1202.1972963101719, 125.20632058063659, -1.0240766940949495, 11.375686232252596, 0.0030672677439878516, 0.0867230579861717, 2.090053412755646, 0.07786817221050356, -0.32095336975515226
652.00000000, 652, 1204.2322470394254, 125.68950523160551, -1.024095804621903, 11.054857497711001, 0.0029718046726774157, 0.0696440841964532, 2.090105849855341, 0.07788181068689581, -0.32067215314660313
653.00000000, 653, 1206.2699204757937, 126.16130885097752, -1.024108338556344, 10.734440662496793, 0.0029117553183468296, 0.05809970655824978, 2.0901582569618173, 0.07787911917153385, -0.32019534474292727
654.00000000, 654, 1208.3102507349504, 126.62171929326264, -1.0241028019067002, 10.414385362746643, 0.0029413073376761884, 0.06271108423793575, 2.0902086269936335, 0.0778703398609244, -0.31997847153602066
655.00000000, 655, 1210.353169545084, 127.07072974752643, -1.0240857158065488, 10.094311889161933, 0.0030253736084662752, 0.07797035985173265, 2.090255512813262, 0.07787019028895314, -0.3201992145414642
656.00000000, 656, 1212.3986093760914, 127.50833023523997, -1.024074151047959, 9.77389434585699, 0.003079482487191079, 0.08860810177632744, 2.0902994215382056, 0.07788360741214566, -0.3206073238247891
657.00000000, 657, 1214.4465055282785, 127.93450306333563, -1.0240787345428728, 9.453166213050162, 0.0030536565598647232, 0.08481776632609439, 2.0903422261866766, 0.07790177130656406, -0.3207924991857319
658.00000000, 658, 1216.496795332684, 128.3492262923735, -1.024093972316882, 9.132462512491493, 0.0029774176691651113, 0.07121852371873179, 2.090385340957043, 0.077911501030988, -0.3205863536659107
659.00000000, 659, 1218.549415491471, 128.75248143258182, -1.0241045991959254, 8.812078635742466, 0.0029263444557808206, 0.06145259135993524, 2.090428443954682, 0.07790817372181377, -0.32020595435555066
660.00000000, 660, 1220.6043002274073, 129.14425771709844, -1.0241008020235223, 8.49199083758767, 0.002946867956939605, 0.06456215119723953, 2.0904699466223455, 0.07789956810083364, -0.3200200604598971
661.00000000, 661, 1222.6613818975518, 129.52454908381455, -1.0240871916216272, 8.171900336849456, 0.0030138939391854682, 0.07669519603536691, 2.0905086351359827, 0.07789761762129872, -0.32018724713338526
662.00000000, 662, 1224.7205932517336, 129.8933472633237, -1.0240774067108966, 7.851536300167606, 0.003059836183986487, 0.08567089723913798, 2.0905448408134713, 0.07790679618025986, -0.3205193919757905
663.00000000, 663, 1226.7818690645288, 130.2506378005061, -1.0240804949855922, 7.530911311595158, 0.0030419567223843496, 0.08316218104986366, 2.0905800511696775, 0.07792039912975213, -0.32068482387409314
664.00000000, 664, 1228.845145684306, 130.59640259568843, -1.024092612994274, 7.210289224983396, 0.0029812120855423683, 0.07236081350726013, 2.0906154536149777, 0.07792772536384103, -0.32053424289259086
665.00000000, 665, 1230.9103591308346, 130.9306261425291, -1.02410158077504, 6.889915798850131, 0.002937989560227202, 0.06413646884649159, 2.0906508638827166, 0.07792458269886078, -0.3202302682578859
666.00000000, 666, 1232.9774436562755, 131.25329925049792, -1.0240990649986705, 6.569785386519312, 0.0029518440892880487, 0.06614833518363848, 2.090685019442553, 0.07791684892532418, -0.32007074883925113
667.00000000, 667, 1235.0463320727831, 131.5644168539931, -1.0240882518448287, 6.249663462136587, 0.003005152418879958, 0.07577188059645144, 2.0907169051385424, 0.07791418248652769, -0.3201955598405144
668.00000000, 668, 1237.1169573601187, 131.86397241521578, -1.0240800105136938, 5.9293255438641665, 0.0030439714875724107, 0.0833135797247685, 2.0907467253970213, 0.07792058500218847, -0.3204643696037273
669.00000000, 669, 1239.1892539258276, 132.15195447144256, -1.0240820054619126, 5.608770059267038, 0.003031961166402056, 0.08173646528587854, 2.0907756662429016, 0.07793099337140667, -0.32060964025420197
670.00000000, 670, 1241.263157382338, 132.42834846485403, -1.0240916178130137, 5.288204131888809, 0.0029836820753372587, 0.07317930726815619, 2.0908047184085, 0.07793674346057229, -0.3205003818398479
671.00000000, 671, 1243.338603200932, 132.69314177989258, -1.0240991531194044, 4.967831481116257, 0.0029472625175217793, 0.0662815616470541, 2.090833781585818, 0.07793409274692513, -0.3202574357635786
672.00000000, 672, 1245.4155256187485, 132.9463269602617, -1.0240975692165697, 4.647658377038057, 0.0029562373835385065, 0.06750138217770552, 2.0908618670159846, 0.07792745277657408, -0.3201207707567566
673.00000000, 673, 1247.4938577856462, 133.187900149305, -1.0240890013481005, 4.327501233746904, 0.0029985335861481186, 0.07511501459687943, 2.090888126675783, 0.07792462635951887, -0.3202126162843422
674.00000000, 674, 1249.5735328818143, 133.41785657540285, -1.024082089185824, 4.007174501617462, 0.0030311942112338387, 0.08142740596684592, 2.0909126769491047, 0.07792915172329298, -0.32042918684961064
675.00000000, 675, 1251.6544850712148, 133.6361875770801, -1.0240832950431875, 3.6866674187593778, 0.003023467132350796, 0.080517669202398, 2.090936452723121, 0.07793723602363396, -0.3205552103569467
676.00000000, 676, 1253.7366494236976, 133.8428818922053, -1.0240908995060591, 3.3661420268046154, 0.00298518668114505, 0.07375629568957676, 2.0909602796690216, 0.07794188136956873, -0.3204767419351886
677.00000000, 677, 1255.819960990345, 134.03792971018498, -1.0240972066667287, 3.0457666605696643, 0.0029546268723640873, 0.06799292891054565, 2.090984123469935, 0.07793978523678179, -0.32028268639014945
678.00000000, 678, 1257.90435398421, 134.22132543376932, -1.0240962911169087, 2.7255550451022468, 0.002960081777421126, 0.06865040046021807, 2.091007205797823, 0.07793423548695895, -0.32016596234281886
679.00000000, 679, 1259.989761811215, 134.39306659562462, -1.0240895203292135, 2.4053638978446545, 0.0029935511367093336, 0.07465795756646149, 2.09102881850507, 0.07793152267643653, -0.3202324993377674
680.00000000, 680, 1262.0761178307891, 134.5531502308134, -1.0240837446082391, 2.0850402450972814, 0.003020917305465973, 0.07992251369854358, 2.0910490178532926, 0.07793474639262148, -0.3204063604669193
681.00000000, 681, 1264.1633560646426, 134.7015703299996, -1.024084390512465, 1.7645677617439937, 0.003016277120841476, 0.07948210414709372, 2.091068539614119, 0.07794108808185966, -0.320514685623809
682.00000000, 682, 1266.251411207198, 134.83831872239472, -1.0240903905905614, 1.444072792187813, 0.0029860043310169357, 0.07415424853683843, 2.0910880736976725, 0.07794490962768953, -0.3204591140611404
683.00000000, 683, 1268.340218007808, 134.96338832425542, -1.024095650830091, 1.1236940156071862, 0.002960458952676575, 0.0693555388563808, 2.091107627961396, 0.07794332625717988, -0.3203043048176302
684.00000000, 684, 1270.4297106674119, 135.0767754940157, -1.0240952054333397, 0.8034494353811986, 0.002963412491125923, 0.06962200980179348, 2.0911265901232072, 0.07793876647257207, -0.32020498800624636
685.00000000, 685, 1272.5198228049182, 135.17847930429875, -1.0240898695226888, 0.4832275903855589, 0.002989826780346615, 0.07434918998476864, 2.091144373373466, 0.07793629098700175, -0.32025231728687953
686.00000000, 686, 1274.6104879566478, 135.2684986385866, -1.0240850604522818, 0.16290269567191945, 0.003012672619531424, 0.07872515144719365, 2.0911609897819337, 0.0779385926352644, -0.32039143958913574
687.00000000, 687, 1276.7016400795894, 135.34682161185108, -1.0240853314298488, 359.8423497345008, 0.0030101419523151417, 0.07849332541973543, 2.0911769135953633, 0.07791392387307397, -0.3208754507691952
688.00000000, 688, 1278.7932133436589, 135.4133972739804, -1.024090422013766, 359.5212745849636, 0.002984324399656057, 0.07347066919508762, 2.0911922186047205, 0.07788306863225455, -0.3212078027963778
689.00000000, 689, 1280.8851422549747, 135.4682165351952, -1.0240955097811566, 359.1999433799699, 0.0029601337259432307, 0.0686704093917372, 2.0912081473164195, 0.07785082076817307, -0.32145359565175013
690.00000000, 690, 1282.9773611628254, 135.5112655174732, -1.024095464040609, 358.8783751363461, 0.002962365752897592, 0.06874082310141832, 2.0912240667859407, 0.07781844384334309, -0.32168031728022023
691.00000000, 691, 1285.0698038421006, 135.5425367466812, -1.024090356902204, 358.55655229287635, 0.0029884640552411508, 0.0733175531555572, 2.0912396099412356, 0.07779093262369029, -0.3219669644758591
692.00000000, 692, 1287.162403821557, 135.56202533215432, -1.0240854011368172, 358.23441791443724, 0.0030122290048931032, 0.07776566785974529, 2.0912546360699995, 0.07777118792510872, -0.3222861432240051
693.00000000, 693, 1289.255094675201, 135.56972631437307, -1.0240853853577858, 357.9120027036879, 0.003011291722800377, 0.07788396955835283, 2.091269482066969, 0.07775702136722311, -0.3225172090335391
694.00000000, 694, 1291.3478101435255, 135.56563418545093, -1.0240899474567862, 357.58944124240253, 0.0029883249221956173, 0.07387654414515411, 2.0912845768017023, 0.07774348880380864, -0.3225848578930625
695.00000000, 695, 1293.4404839284807, 135.54974506751034, -1.0240943637150233, 357.2668782747396, 0.0029666747690054655, 0.06985537828551969, 2.0912998771401585, 0.07772767497029646, -0.3225386140410101
696.00000000, 696, 1295.533049390379, 135.5220585575251, -1.0240944400690084, 356.94436108632476, 0.002966761718653976, 0.06965460861080276, 2.091314850989145, 0.07771092154160111, -0.3225068467116802
697.00000000, 697, 1297.6254394877158, 135.48257712064486, -1.024090424725777, 356.62182365519203, 0.002986825405735199, 0.07319926275123206, 2.0913289539178153, 0.07769696053791726, -0.3225762367589335
698.00000000, 698, 1299.717587021002, 135.4313036180704, -1.0240864140797272, 356.2991735181597, 0.003006133794026042, 0.07684884377320189, 2.0913421110825876, 0.07768797822377095, -0.3227176900997634
699.00000000, 699, 1301.8094249506867, 135.36823929779803, -1.0240862058509912, 355.97639285655833, 0.0030061221954012785, 0.07711365936119467, 2.091354734193927, 0.07768246492893899, -0.3228262701104214
700.00000000, 700, 1303.9008865129279, 135.2933840066284, -1.0240897282721495, 355.653558071139, 0.0029879436805427726, 0.07397007434757653, 2.0913672811277717, 0.07767675953661095, -0.32282915876818136
701.00000000, 701, 1305.9919050800593, 135.20673819043702, -1.0240933655591267, 355.330765984127, 0.0029699808673738217, 0.07064362525049586, 2.0913798273525264, 0.07766855672060362, -0.32275463323009623
702.00000000, 702, 1308.0824139360288, 135.10830460812804, -1.0240936348835028, 355.0080441531165, 0.002969137644438145, 0.0703111272710277, 2.0913920233579484, 0.07765890619964004, -0.3226993646366409
703.00000000, 703, 1310.1723461768977, 134.99808812163744, -1.0240905010518837, 354.68533239902547, 0.0029848427735786366, 0.07307736745331758, 2.0914034652143076, 0.07765089562432118, -0.3227323781326824
704.00000000, 704, 1312.2616348163936, 134.87609387488453, -1.0240871781202316, 354.3625485533672, 0.003000818749178628, 0.076087925295274, 2.091414106724023, 0.07764648739594113, -0.3228317122080697
705.00000000, 705, 1314.350212973724, 134.7423256932195, -1.0240868390294477, 354.0396701374073, 0.003001667094008467, 0.07645356628710792, 2.091424284454246, 0.07764465853454681, -0.3229120443206325
706.00000000, 706, 1316.43801396813, 134.59678620785638, -1.0240895918396022, 353.71675322665806, 0.002987460948074656, 0.07400542747545344, 2.0914343862897313, 0.07764252084347874, -0.3229105990447076
707.00000000, 707, 1318.5249712643217, 134.4394784661455, -1.024092591277938, 353.3938749408005, 0.0029726250326619773, 0.07126765653340962, 2.091444500333299, 0.07763814646935586, -0.32284559376312155
708.00000000, 708, 1320.6110183319636, 134.2704073910096, -1.0240929559596672, 353.0710596815696, 0.0029712003194362915, 0.07086605629173105, 2.0914543512864743, 0.07763229025876542, -0.32279344246672326
709.00000000, 709, 1322.6960885563517, 134.08957970750342, -1.0240905148689161, 352.74826058631965, 0.0029834787092587983, 0.07301920303654044, 2.0914636158942206, 0.07762744046729324, -0.32281201934633286
710.00000000, 710, 1324.7801152691322, 133.89700251368802, -1.0240877816429568, 352.42541003893916, 0.0029966802712591786, 0.07549674411293518, 2.091472237664415, 0.07762529045601849, -0.32288693032564647
711.00000000, 711, 1326.8630318509174, 133.69268195037023, -1.0240873741815868, 352.1024863661089, 0.002998038488116959, 0.07591384689983399, 2.091480477188695, 0.07762514485584306, -0.32295029895896915
712.00000000, 712, 1328.9447718164715, 133.47662322774494, -1.024089513941082, 351.7795320713548, 0.0029869580008791067, 0.07401408254007208, 2.0914886540525273, 0.07762471550288702, -0.3229492165691231
713.00000000, 713, 1331.0252688155472, 133.2488318935226, -1.0240919805964188, 351.45660956928344, 0.002974738946975603, 0.07176644384988833, 2.091496845941474, 0.07762238569522673, -0.3228952124191163
714.00000000, 714, 1333.1044565654388, 133.0093150477806, -1.0240923962381194, 351.1337409557388, 0.00297299328706998, 0.07133530498887322, 2.09150484756667, 0.07761867749529379, -0.32284884181446444
715.00000000, 715, 1335.1822687756155, 132.75808135075025, -1.0240905019271773, 350.8108902858807, 0.002982551483433698, 0.07300471231121027, 2.0915123868437258, 0.0776155852874101, -0.3228586981383398
716.00000000, 716, 1337.25863912865, 132.49513989999588, -1.0240882577423893, 350.488002347169, 0.002993420000857293, 0.07503785565873143, 2.091519407816925, 0.07761455192159436, -0.32291593541054975
717.00000000, 717, 1339.3335013260585, 132.22049912467764, -1.0240878216738936, 350.1650570313679, 0.0029950550433467714, 0.07547168951160173, 2.0915261088662556, 0.07761511622862262, -0.32296678269643875
718.00000000, 718, 1341.4067891588447, 131.93416674752413, -1.0240894798334084, 349.8420864748125, 0.002986442291712063, 0.07400291364786846, 2.0915327540393873, 0.0776154660371883, -0.3229668713521804
719.00000000, 719, 1343.4784365473622, 131.63615077692882, -1.0240915034777098, 349.5191411848239, 0.0029764045067661154, 0.07216209109305388, 2.09153941855875, 0.07761424487158368, -0.32292293158661445
720.00000000, 720, 1345.54837751947, 131.32646051448035, -1.024091935428931, 349.1962409707639, 0.0029745159082279937, 0.0717284403574338, 2.091545940184745, 0.07761179973079639, -0.32288286260355303
721.00000000, 721, 1347.6165461523212, 131.0051066148812, -1.024090470744725, 348.87335849320294, 0.002981926975722559, 0.07301742153652746, 2.0915520992530863, 0.0776097203126212, -0.3228872762993271
722.00000000, 722, 1349.6828765242412, 130.67210020863484, -1.0240886328154988, 348.55044883312223, 0.0029908494030853037, 0.07468145236487336, 2.0915578348268244, 0.07760922913452764, -0.3229313531891229
723.00000000, 723, 1351.7473027221563, 130.32745198606105, -1.0240881953837553, 348.2274937535887, 0.0029926003100722073, 0.0751089321124616, 2.091563307667974, 0.0776100309396156, -0.32297256766990834
724.00000000, 724, 1353.8097588950923, 129.9711721181576, -1.0240894752266039, 347.9045174382772, 0.0029859309133181276, 0.07397800560868974, 2.0915687267557184, 0.07761069250636082, -0.3229738802488447
725.00000000, 725, 1355.8701793114903, 129.60327103138732, -1.024091131057213, 347.5815607100004, 0.002977702293939118, 0.07247395482724783, 2.0915741617969865, 0.07761007806752748, -0.3229386359280623
726.00000000, 726, 1357.9284983751188, 129.22376023786776, -1.0240915564493975, 347.2586411592855, 0.0029757924599158594, 0.07205559057105082, 2.091579488585186, 0.0776084045403237, -0.3229046144560683
727.00000000, 727, 1359.984650583298, 128.83265242715888, -1.0240904287022143, 346.9357381468617, 0.0029815158727069776, 0.07304639596727998, 2.0915845295678475, 0.07760693535388836, -0.32290567128922076
728.00000000, 728, 1362.0385704649332, 128.42996078288076, -1.0240889272645672, 346.6128152609772, 0.002988823736711002, 0.07440488288013139, 2.091589229449277, 0.0776066979887215, -0.32293975134733627
729.00000000, 729, 1364.0901925559651, 128.01569822913632, -1.024088506040601, 346.28985622348443, 0.0029905796214903797, 0.0748113495062223, 2.091593707090029, 0.077607517590142, -0.32297336845259056
730.00000000, 730, 1366.1394514375704, 127.58987732809129, -1.0240894892947017, 345.96687912724315, 0.0029854325444993906, 0.07394450796386252, 2.091598132815376, 0.07760826130533145, -0.3229756713589807
731.00000000, 731, 1368.1862818062189, 127.15251088017055, -1.0240908408449434, 345.64391692152134, 0.002978703831960905, 0.07271850887994653, 2.09160257066683, 0.07760798056715033, -0.32294768839105265
732.00000000, 732, 1370.2306185147904, 126.7036126059016, -1.0240912454749733, 345.3209850873553, 0.002976858205158913, 0.07232646280191304, 2.0916069311987324, 0.07760679816123059, -0.32291913429537944
733.00000000, 733, 1372.2723965407451, 126.2431972553489, -1.0240903811451318, 344.99806818211385, 0.002981258738317104, 0.07308436433138013, 2.091611063120715, 0.0776057144030533, -0.3229181338170841
734.00000000, 734, 1374.311550917868, 125.7712800791786, -1.0240891571916402, 344.6751367725055, 0.002987225718229051, 0.07419071397473388, 2.0916149183011967, 0.07760558974831588, -0.32294453399856776
735.00000000, 735, 1376.348016694985, 125.287876209919, -1.0240887629086304, 344.35217651217044, 0.0029889144582608282, 0.07456749578985195, 2.0916185841059307, 0.07760633301121672, -0.3229720270671289
736.00000000, 736, 1378.381728962412, 124.79300054797784, -1.0240895148348945, 344.0292008303307, 0.002984961592519803, 0.073906417220002, 2.0916222036465038, 0.07760705121162309, -0.3229750201625596
737.00000000, 737, 1380.4126229253473, 124.2866682242344, -1.0240906155602794, 343.7062362784607, 0.002979474664714782, 0.07290938590991586, 2.091625833799553, 0.07760695337926227, -0.32295297075692597
738.00000000, 738, 1382.4406339551172, 123.76889515944329, -1.0240909905833817, 343.3832963688968, 0.0029777408107520584, 0.07254983713723186, 2.091629404549961, 0.07760609661114987, -0.32292920028033506
739.00000000, 739, 1384.4656975705698, 123.23969818013245, -1.0240903312530523, 343.06036964813393, 0.002981105719472217, 0.07312646508861724, 2.0916327928643725, 0.07760527051530129, -0.3229270075677894
740.00000000, 740, 1386.4877493712568, 122.6990946099791, -1.024089335899991, 342.73743238797533, 0.0029859666263460315, 0.07402533485384692, 2.0916359552474972, 0.07760519202055326, -0.3229474669908732
741.00000000, 741, 1388.506724987267, 122.14710176359489, -1.0240889748170448, 342.41447207326456, 0.0029875474257308964, 0.07436798062784344, 2.0916389613283264, 0.07760582765056426, -0.3229699777152242
742.00000000, 742, 1390.5225600930128, 121.5837368305591, -1.0240895467696411, 342.0914985940453, 0.0029845270844750817, 0.07386669019809376, 2.091641925004065, 0.07760647436518014, -0.32297335485352296
743.00000000, 743, 1392.535190475576, 121.00901723172977, -1.0240904408676572, 341.7685332960639, 0.0029800605176388798, 0.07305774840633639, 2.09164489420274, 0.07760647624507098, -0.32295610096603317
744.00000000, 744, 1394.5445520959224, 120.42296107444493, -1.0240907817744032, 341.4455878866779, 0.0029784665379827438, 0.07273344953859333, 2.0916478186655265, 0.07760584400509174, -0.3229364300846396
745.00000000, 745, 1396.5505810826012, 119.82558726611963, -1.024090281881084, 341.12265397463193, 0.002981028364962203, 0.07316950959704109, 2.0916506006940216, 0.07760519813749947, -0.3229335805709313
746.00000000, 746, 1398.5532136668037, 119.21691520281732, -1.024089474446977, 340.799712475579, 0.0029849802937284703, 0.0738981125332029, 2.0916531991608034, 0.07760513548455134, -0.3229494149891679
747.00000000, 747, 1400.5523861269376, 118.59696435617941, -1.0240891490044524, 340.47675256736807, 0.002986427884757064, 0.07420509006071112, 2.091655669257838, 0.0776056598884379, -0.3229678243545556
748.00000000, 748, 1402.5480347916994, 117.96575416140276, -1.024089581260323, 340.1537814412906, 0.002984130959119131, 0.07382741150087206, 2.091658097696032, 0.07760622102155455, -0.3229713643543034
749.00000000, 749, 1404.5400961040777, 117.32330428924807, -1.0240903058482351, 339.8308162250059, 0.00298050324318543, 0.07317256628343481, 2.0916605291758197, 0.07760627500405892, -0.3229579336818308
750.00000000, 750, 1406.5285066873387, 116.6696350141645, -1.0240906112792747, 339.50786699395417, 0.002979063627227142, 0.07288392431896294, 2.0916629265416584, 0.07760580217727248, -0.32294173266860093
751.00000000, 751, 1408.513203346533, 116.00476732338996, -1.024090234685038, 339.18492767108205, 0.002981001930625236, 0.07321142496624101, 2.0916652121731905, 0.07760528947541143, -0.32293860957543086
752.00000000, 752, 1410.494123009072, 115.32872267968112, -1.0240895810907098, 338.8619829508278, 0.0029842067818004105, 0.0738006645421577, 2.091667348822284, 0.07760523060110883, -0.32295083614139386
753.00000000, 753, 1412.4712026649681, 114.64152268729492, -1.0240892914903363, 338.53902353354505, 0.0029855083762393934, 0.07407238689750274, 2.0916693736095975, 0.07760565486045874, -0.3229658913360399
754.00000000, 754, 1414.4443793665916, 113.94318898536669, -1.0240896158617965, 338.21605457744585, 0.002983771505743651, 0.07378994209814116, 2.091671361772222, 0.07760613147284906, -0.3229694216795863
755.00000000, 755, 1416.413590289233, 113.23374345262495, -1.0240902019566922, 337.8930898004559, 0.002980835604339058, 0.07326105120584857, 2.0916733549739734, 0.07760621094323504, -0.322959023920145
756.00000000, 756, 1418.3787727899667, 112.51320850791913, -1.0240904723620545, 337.5701378227594, 0.002979552697496456, 0.07300694760111813, 2.0916753181618106, 0.07760585498825236, -0.32294573497306195
757.00000000, 757, 1420.3398644174752, 111.78160721024906, -1.0240901905131399, 337.2471943215581, 0.002981006761113722, 0.07325098324826199, 2.0916771948824526, 0.07760544367736062, -0.32294255944838135
758.00000000, 758, 1422.2968028625392, 111.03896307803377, -1.0240896626409375, 336.9242470519546, 0.002983600786233514, 0.07372643974151345, 2.091678951709534, 0.07760538468917387, -0.3229519670401228
759.00000000, 759, 1424.249525897463, 110.28529982054593, -1.0240894079779552, 336.60128806698106, 0.0029847594304296247, 0.07396455740630069, 2.0916806161245702, 0.07760572288576416, -0.3229642610014818
760.00000000, 760, 1426.1979713706498, 109.5206412392951, -1.0240896495370524, 336.27832100873707, 0.0029834561021363595, 0.07375514470040904, 2.091682249065977, 0.07760612149873221, -0.3229676421320318
761.00000000, 761, 1428.1420772572228, 108.74501138315051, -1.0240901222464758, 335.9553568349672, 0.0029810814366491765, 0.0733289518203037, 2.091683881427927, 0.07760621080245794, -0.3229596338532978
762.00000000, 762, 1430.081781719805, 107.95843478924341, -1.0240903591423194, 335.63240288426044, 0.0029799511797050544, 0.07310729893144362, 2.0916854944612386, 0.07760594124956177, -0.3229487591879563
763.00000000, 763, 1432.0170231207378, 107.16093657402875, -1.0240901502177309, 335.309456135822, 0.0029810351524186974, 0.07328746759001403, 2.091687035779466, 0.07760560928786821, -0.32294569060541617
764.00000000, 764, 1433.9477399777786, 106.35254229833535, -1.0240897247595122, 334.98650681081494, 0.00298312693239502, 0.07367023644724523, 2.091688478564735, 0.07760555059985327, -0.32295291257852
765.00000000, 765, 1435.8738709113481, 105.53327774850882, -1.0240895026363965, 334.66354816401406, 0.0029841457473031257, 0.07387713960489843, 2.0916898457097037, 0.0776058170313561, -0.3229629270707014
766.00000000, 766, 1437.7953546334556, 104.70316884908422, -1.0240896809152908, 334.3405827056215, 0.002983176588912051, 0.07372346470354055, 2.091691184393693, 0.07760614741783683, -0.32296609041129354
767.00000000, 767, 1439.7121299904177, 103.8622417792181, -1.0240900614358892, 334.0176191674379, 0.002981261401814813, 0.07338082583810548, 2.0916925215537954, 0.07760623799293455, -0.3229599590102661
768.00000000, 768, 1441.6241360192937, 103.01052316582266, -1.024090267142784, 333.6946637626494, 0.0029802731917170444, 0.07318899337134752, 2.0916938419692506, 0.07760603425071538, -0.32295109677460404
769.00000000, 769, 1443.53131196556, 102.1480401629974, -1.0240901137849605, 333.3717144471254, 0.0029810742620678937, 0.07332054405178956, 2.0916951091088944, 0.07760576531591376, -0.32294821195420437
770.00000000, 770, 1445.4335972440585, 101.27482035275523, -1.0240897718217494, 333.04876343454225, 0.002982759536128696, 0.07362799957982376, 2.091696294283796, 0.07760570741281425, -0.3229537250647829
771.00000000, 771, 1447.3309313897278, 100.39089156979607, -1.024089579592656, 332.72580502111225, 0.002983646567683515, 0.07380648394984703, 2.0916974173500096, 0.07760591564805047, -0.3229618690651243
772.00000000, 772, 1449.223254045205, 99.49628182313876, -1.0240897095516586, 332.4028408756525, 0.0029829312520365126, 0.07369509798647893, 2.0916985138723714, 0.07760618805305015, -0.3229647781982751
773.00000000, 773, 1451.110504996425, 98.59101938238354, -1.0240900151483754, 332.07987794313306, 0.00298139016938695, 0.07342025455023993, 2.0916996083148467, 0.0776062752053385, -0.32296010986628076
774.00000000, 774, 1452.9926242267445, 97.67513293052139, -1.0240901926902006, 331.7569214705368, 0.0029805359778219396, 0.07325535983273988, 2.0917006935449165, 0.07760612078028149, -0.322952894189459
775.00000000, 775, 1454.869551932629, 96.7486516364785, -1.0240900815052076, 331.43397011767536, 0.002981120839428275, 0.07335014085630956, 2.0917017337818478, 0.07760590317250626, -0.3229502573581787
776.00000000, 776, 1456.7412284914735, 95.81160508129584, -1.024089807036141, 331.11101769867423, 0.002982473033986667, 0.07359654293441226, 2.091702707570254, 0.07760584775351201, -0.322954448561433
777.00000000, 777, 1458.6075944191668, 94.86402311627035, -1.0240896417962153, 330.788059411552, 0.0029832398616046027, 0.07374952772020642, 2.0917036289385504, 0.07760600979134119, -0.3229610636934257
778.00000000, 778, 1460.4685903560785, 93.90593579478127, -1.0240897354000629, 330.46509632393145, 0.002982719125005329, 0.07367002145828139, 2.091704528253433, 0.0776062329930156, -0.3229636817871069
779.00000000, 779, 1462.3241570965542, 92.9373734355862, -1.0240899803120813, 330.1421339438716, 0.0029814824590012508, 0.07345008514221152, 2.091705425363657, 0.0776063138262711, -0.32296014931041395
780.00000000, 780, 1464.1742356355012, 91.9583667459006, -1.0240901323454523, 329.8191766726039, 0.0029807460932301994, 0.07330920073349934, 2.0917063127654707, 0.0776061979355822, -0.32295430314939366
781.00000000, 781, 1466.0187671883318, 90.96894688141508, -1.0240900529031396, 329.4962236909635, 0.002981167799546305, 0.07337634460509768, 2.091707168265676, 0.07760602153541718, -0.3229519213436933
782.00000000, 782, 1467.857693164988, 89.96914539276247, -1.024089833410386, 329.17327009998536, 0.002982253992673646, 0.07357336204785943, 2.091707971098282, 0.07760596935508082, -0.32295508411169854
783.00000000, 783, 1469.6909551278782, 88.95899411504809, -1.024089692234932, 328.85031187455843, 0.00298291152438247, 0.07370376158720764, 2.0917087275781197, 0.07760609426876257, -0.3229604374551552
784.00000000, 784, 1471.5184947800271, 87.93852510674755, -1.0240897582561745, 328.52734964039644, 0.00298253542709245, 0.07364812021788367, 2.0917094657193025, 0.07760627651443672, -0.32296277202107937
785.00000000, 785, 1473.3402539905564, 86.90777069452689, -1.0240899540762316, 328.2043877599782, 0.002981546071467395, 0.07347253502264658, 2.09171020202531, 0.07760634952328008, -0.32296010962656957
